TranNo,TranDate,CustomerID,CustomerTitle,Amount,TranType,TranOrder,DestinationRefNo
1920-001525,21/12/2019,2996,Sultan Distributor ,-7200.0,Receipt,1,225
1920-001527,21/12/2019,2996,Sultan Distributor ,-4800.0,Receipt,1,225
1920-001528,21/12/2019,2996,Sultan Distributor ,-12400.0,Receipt,1,225
1920-001535,21/12/2019,2996,Sultan Distributor ,-50000.0,Receipt,1,225
1920-001536,21/12/2019,2996,Sultan Distributor ,-20250.0,Receipt,1,225
1920-001607,21/12/2019,2996,Sultan Distributor ,329430.0,Invoice,4,225
1920-001628,21/12/2019,2996,Sultan Distributor ,7200.0,Invoice,4,225
1920-001526,23/12/2019,2996,Sultan Distributor ,72000.0,Invoice,4,225
1920-001541,23/12/2019,2996,Sultan Distributor ,-23120.0,Receipt,1,225
1920-001543,24/12/2019,2996,Sultan Distributor ,-82400.0,Receipt,1,225
1920-001544,24/12/2019,2996,Sultan Distributor ,-33640.0,Receipt,1,225
1920-001545,24/12/2019,2996,Sultan Distributor ,-26880.0,Receipt,1,225
1920-001552,24/12/2019,2996,Sultan Distributor ,-27000.0,Receipt,1,225
1920-001556,24/12/2019,2996,Sultan Distributor ,-15840.0,Receipt,1,225
1920-001569,24/12/2019,2996,Sultan Distributor ,-2400.0,Receipt,1,225
1920-001608,24/12/2019,2996,Sultan Distributor ,202859.98,Invoice,4,225
1920-001552,26/12/2019,2996,Sultan Distributor ,96000.0,Invoice,4,225
1920-001567,26/12/2019,2996,Sultan Distributor ,-20000.0,Receipt,1,225
1920-001570,26/12/2019,2996,Sultan Distributor ,-35400.0,Receipt,1,225
1920-001583,26/12/2019,2996,Sultan Distributor ,-33000.0,Receipt,1,225
1920-001586,26/12/2019,2996,Sultan Distributor ,-14400.0,Receipt,1,225
1920-001564,27/12/2019,2996,Sultan Distributor ,48000.0,Invoice,4,225
1920-001594,27/12/2019,2996,Sultan Distributor ,-45000.0,Receipt,1,225
1920-001593,28/12/2019,2996,Sultan Distributor ,-13500.0,Receipt,1,225
1920-001600,28/12/2019,2996,Sultan Distributor ,-21120.0,Receipt,1,225
1920-001601,28/12/2019,2996,Sultan Distributor ,-10000.0,Receipt,1,225
1920-001602,28/12/2019,2996,Sultan Distributor ,-19680.0,Receipt,1,225
1920-001606,28/12/2019,2996,Sultan Distributor ,-71460.0,Receipt,1,225
1920-001610,28/12/2019,2996,Sultan Distributor ,-12000.0,Receipt,1,225
1920-001613,30/12/2019,2996,Sultan Distributor ,-102540.0,Receipt,1,225
1920-001627,30/12/2019,2996,Sultan Distributor ,-50000.0,Receipt,1,225
1920-001607,31/12/2019,2996,Sultan Distributor ,-22920.0,Receipt,1,225
1920-001609,31/12/2019,2996,Sultan Distributor ,174779.98,Invoice,4,225
1920-001628,31/12/2019,2996,Sultan Distributor ,-62190.0,Receipt,1,225
1920-001629,31/12/2019,2996,Sultan Distributor ,69270.0,Invoice,4,225
1920-001640,31/12/2019,2996,Sultan Distributor ,-12600.0,Receipt,1,225
1920-001642,31/12/2019,2996,Sultan Distributor ,-47250.0,Receipt,1,225
CCN1920-000337,31/12/2019,2996,Sultan Distributor ,-423255.0,CrNote,4,225
CCN1920-000339,31/12/2019,2996,Sultan Distributor ,-7300.0,CrNote,4,225
1920-001625,01/01/2020,2996,Sultan Distributor ,139200.0,Invoice,4,225
1920-001645,01/01/2020,2996,Sultan Distributor ,-35600.0,Receipt,1,225
1920-001670,01/01/2020,2996,Sultan Distributor ,-7200.0,Receipt,1,225
1920-001673,02/01/2020,2996,Sultan Distributor ,-33000.0,Receipt,1,225
1920-001674,02/01/2020,2996,Sultan Distributor ,-103180.0,Receipt,1,225
1920-001683,03/01/2020,2996,Sultan Distributor ,-27560.0,Receipt,1,225
1920-001685,03/01/2020,2996,Sultan Distributor ,-30240.0,Receipt,1,225
1920-001686,03/01/2020,2996,Sultan Distributor ,-19200.0,Receipt,1,225
1920-001688,03/01/2020,2996,Sultan Distributor ,-51800.0,Receipt,1,225
1920-001707,06/01/2020,2996,Sultan Distributor ,-62240.0,Receipt,1,225
1920-001717,06/01/2020,2996,Sultan Distributor ,-23000.0,Receipt,1,225
1920-001719,07/01/2020,2996,Sultan Distributor ,-47010.0,Receipt,1,225
1920-001720,07/01/2020,2996,Sultan Distributor ,-60000.0,Receipt,1,225
1920-001732,08/01/2020,2996,Sultan Distributor ,-19600.0,Receipt,1,225
1920-001737,09/01/2020,2996,Sultan Distributor ,-25800.0,Receipt,1,225
1920-001744,09/01/2020,2996,Sultan Distributor ,-52800.0,Receipt,1,225
1920-001776,13/01/2020,2996,Sultan Distributor ,-70000.0,Receipt,1,225
1920-001774,14/01/2020,2996,Sultan Distributor ,-12000.0,Receipt,1,225
1920-001775,14/01/2020,2996,Sultan Distributor ,-35000.0,Receipt,1,225
1920-001779,14/01/2020,2996,Sultan Distributor ,-158350.0,Receipt,1,225
1920-001780,14/01/2020,2996,Sultan Distributor ,-128000.0,Receipt,1,225
1920-001781,15/01/2020,2996,Sultan Distributor ,-76680.0,Receipt,1,225
1920-001785,15/01/2020,2996,Sultan Distributor ,-15840.0,Receipt,1,225
1920-001786,15/01/2020,2996,Sultan Distributor ,-10800.0,Receipt,1,225
1920-001787,15/01/2020,2996,Sultan Distributor ,-8000.0,Receipt,1,225
1920-001820,17/01/2020,2996,Sultan Distributor ,-57480.0,Receipt,1,225
1920-001839,17/01/2020,2996,Sultan Distributor ,-2640.0,Receipt,1,225
1920-001837,18/01/2020,2996,Sultan Distributor ,-13200.0,Receipt,1,225
1920-001840,18/01/2020,2996,Sultan Distributor ,-13025.0,Receipt,1,225
1920-001854,20/01/2020,2996,Sultan Distributor ,-10000.0,Receipt,1,225
1920-001864,20/01/2020,2996,Sultan Distributor ,-33750.0,Receipt,1,225
1920-001866,21/01/2020,2996,Sultan Distributor ,-55000.0,Receipt,1,225
1920-001870,21/01/2020,2996,Sultan Distributor ,-25000.0,Receipt,1,225
1920-001882,22/01/2020,2996,Sultan Distributor ,-78925.0,Receipt,1,225
1920-001903,23/01/2020,2996,Sultan Distributor ,-24000.0,Receipt,1,225
1920-001956,25/01/2020,2996,Sultan Distributor ,-34800.0,Receipt,1,225
1920-001942,27/01/2020,2996,Sultan Distributor ,-52800.0,Receipt,1,225
1920-001968,29/01/2020,2996,Sultan Distributor ,-20000.0,Receipt,1,225
1920-001969,29/01/2020,2996,Sultan Distributor ,-20800.0,Receipt,1,225
1920-001976,30/01/2020,2996,Sultan Distributor ,-36920.0,Receipt,1,225
CDN1920-000124,30/01/2020,2996,Sultan Distributor ,20000.0,DrNote,4,225
1920-001995,31/01/2020,2996,Sultan Distributor ,-24000.0,Receipt,1,225
1920-002005,31/01/2020,2996,Sultan Distributor ,-25000.0,Receipt,1,225
1920-002004,01/02/2020,2996,Sultan Distributor ,-40000.0,Receipt,1,225
1920-002051,03/02/2020,2996,Sultan Distributor ,-10000.0,Receipt,1,225
1920-002264,03/02/2020,2996,Sultan Distributor ,-9750.0,Receipt,1,225
CDN1920-000139,03/02/2020,2996,Sultan Distributor ,20800.0,DrNote,4,225
1920-002052,04/02/2020,2996,Sultan Distributor ,-20000.0,Receipt,1,225
1920-002054,04/02/2020,2996,Sultan Distributor ,-8170.0,Receipt,1,225
1920-002065,06/02/2020,2996,Sultan Distributor ,-22200.0,Receipt,1,225
1920-002070,07/02/2020,2996,Sultan Distributor ,-17800.0,Receipt,1,225
1920-002084,10/02/2020,2996,Sultan Distributor ,-19200.0,Receipt,1,225
1920-002157,15/02/2020,2996,Sultan Distributor ,-34300.0,Receipt,1,225
1920-002163,17/02/2020,2996,Sultan Distributor ,-10000.0,Receipt,1,225
1920-002196,17/02/2020,2996,Sultan Distributor ,-19800.0,Receipt,1,225
1920-002197,17/02/2020,2996,Sultan Distributor ,-24650.0,Receipt,1,225
1920-002300,25/02/2020,2996,Sultan Distributor ,-50210.0,Receipt,1,225
1920-002339,28/02/2020,2996,Sultan Distributor ,-10000.0,Receipt,1,225
1920-002340,29/02/2020,2996,Sultan Distributor ,-27570.0,Receipt,1,225
1920-002411,04/03/2020,2996,Sultan Distributor ,-8750.0,Receipt,1,225
1920-002396,06/03/2020,2996,Sultan Distributor ,-24000.0,Receipt,1,225
1920-002465,12/03/2020,2996,Sultan Distributor ,-2280.0,Receipt,1,225
1920-002469,13/03/2020,2996,Sultan Distributor ,-80000.0,Receipt,1,225
CCN1920-000641,18/03/2020,2996,Sultan Distributor ,-356391.0,CrNote,4,225
CCN1920-000807,29/06/2020,2996,Sultan Distributor ,-387000.0,CrNote,4,225
2021-001330,09/11/2020,2996,Sultan Distributor ,-30000.0,Receipt,1,225
CDN2021-000061,09/11/2020,2996,Sultan Distributor ,30000.1,DrNote,4,225
1819-001468,26/04/2019,2997,Makkah Traders Sameer ,297000.0,Invoice,4,226
1819-001527,11/05/2019,2997,Makkah Traders Sameer ,-297000.0,Receipt,1,226
1920-000805,15/10/2019,2997,Makkah Traders Sameer ,4200.0,Invoice,4,226
1920-001522,21/12/2019,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
CCN1920-000519,29/02/2020,2997,Makkah Traders Sameer ,-3125.2,CrNote,4,226
CCN1920-000556,29/02/2020,2997,Makkah Traders Sameer ,-7374.8,CrNote,4,226
1920-002286,09/03/2020,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
1920-002509,16/04/2020,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
1920-002693,20/04/2020,2997,Makkah Traders Sameer ,-12600.0,Receipt,1,226
2021-000019,06/07/2020,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
2021-000641,23/09/2020,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
2021-000814,23/09/2020,2997,Makkah Traders Sameer ,-12600.0,Receipt,1,226
2021-001025,27/10/2020,2997,Makkah Traders Sameer ,19040.0,Invoice,4,226
2021-001262,16/11/2020,2997,Makkah Traders Sameer ,161840.0,Invoice,4,226
2021-001385,16/11/2020,2997,Makkah Traders Sameer ,-19040.0,Receipt,1,226
2021-001295,18/11/2020,2997,Makkah Traders Sameer ,6300.0,Invoice,4,226
2021-001382,24/11/2020,2997,Makkah Traders Sameer ,280500.0,Invoice,4,226
2021-000014,15/12/2020,2997,Makkah Traders Sameer ,-72080.0,Invoice Return,3,226
2021-001656,15/12/2020,2997,Makkah Traders Sameer ,249900.0,Invoice,4,226
2021-001657,15/12/2020,2997,Makkah Traders Sameer ,0.0,Invoice,4,226
2021-001690,17/12/2020,2997,Makkah Traders Sameer ,259420.0,Invoice,4,226
2021-001908,07/01/2021,2997,Makkah Traders Sameer ,1700.0,Invoice,4,226
2021-002316,23/01/2021,2997,Makkah Traders Sameer ,-154557.0,Receipt,1,226
2021-002317,23/01/2021,2997,Makkah Traders Sameer ,-253650.0,Receipt,1,226
CCN2021-000628,23/01/2021,2997,Makkah Traders Sameer ,-19905.0,CrNote,4,226
CCN2021-000639,23/01/2021,2997,Makkah Traders Sameer ,-459468.0,CrNote,4,226
2021-002934,03/04/2021,2997,Makkah Traders Sameer ,6120.0,Invoice,4,226
CCN2021-001159,30/06/2021,2997,Makkah Traders Sameer ,-6120.0,CrNote,4,226
2122-002230,20/12/2021,2997,Makkah Traders Sameer ,-500000.0,Receipt,1,226
2122-002293,20/12/2021,2997,Makkah Traders Sameer ,-600000.0,Receipt,1,226
2122-002294,20/12/2021,2997,Makkah Traders Sameer ,-600000.0,Receipt,1,226
2122-002295,20/12/2021,2997,Makkah Traders Sameer ,-600000.0,Receipt,1,226
2122-002270,21/12/2021,2997,Makkah Traders Sameer ,-300000.0,Receipt,1,226
2122-002354,22/12/2021,2997,Makkah Traders Sameer ,4684050.0,Invoice,4,226
2122-002296,24/12/2021,2997,Makkah Traders Sameer ,-600000.0,Receipt,1,226
2122-002297,24/12/2021,2997,Makkah Traders Sameer ,-600000.0,Receipt,1,226
2122-002571,24/12/2021,2997,Makkah Traders Sameer ,-800000.0,Receipt,1,226
2122-002353,30/12/2021,2997,Makkah Traders Sameer ,-1500000.0,Receipt,1,226
2122-002458,04/01/2022,2997,Makkah Traders Sameer ,-3960000.0,Receipt,1,226
2122-002470,06/01/2022,2997,Makkah Traders Sameer ,-500000.0,Receipt,1,226
2122-002471,06/01/2022,2997,Makkah Traders Sameer ,-500000.0,Receipt,1,226
2122-002729,13/01/2022,2997,Makkah Traders Sameer ,6090400.0,Invoice,4,226
2122-002738,17/01/2022,2997,Makkah Traders Sameer ,609040.0,Invoice,4,226
2122-002738,21/01/2022,2997,Makkah Traders Sameer ,-523500.0,Receipt,1,226
1819-001402,26/04/2019,2998,Paras Traders ,-200000.0,Receipt,1,227
1819-001470,27/04/2019,2998,Paras Traders ,109866.24,Invoice,4,227
1819-001471,27/04/2019,2998,Paras Traders ,102981.12,Invoice,4,227
1819-001501,08/05/2019,2998,Paras Traders ,-25165.0,Receipt,1,227
1819-001550,08/05/2019,2998,Paras Traders ,58809.6,Invoice,4,227
1819-001551,08/05/2019,2998,Paras Traders ,82318.48,Invoice,4,227
CDN1819-000177,14/05/2019,2998,Paras Traders ,60540.0,DrNote,4,227
1819-001621,21/05/2019,2998,Paras Traders ,26231.04,Invoice,4,227
1819-001629,21/05/2019,2998,Paras Traders ,8517.12,Invoice,4,227
1819-001737,15/06/2019,2998,Paras Traders ,-100000.0,Receipt,1,227
1819-001775,15/06/2019,2998,Paras Traders ,-22268.0,Receipt,1,227
1819-001767,17/06/2019,2998,Paras Traders ,119982.72,Invoice,4,227
1819-001754,19/06/2019,2998,Paras Traders ,-80000.0,Receipt,1,227
1819-001777,22/06/2019,2998,Paras Traders ,-2556.0,Receipt,1,227
CCN1819-000307,22/06/2019,2998,Paras Traders ,-3959.0,CrNote,4,227
CCN1819-000352,24/06/2019,2998,Paras Traders ,-11541.0,CrNote,4,227
1819-001799,28/06/2019,2998,Paras Traders ,56284.8,Invoice,4,227
1920-000010,02/07/2019,2998,Paras Traders ,-50000.0,Receipt,1,227
1920-000018,03/07/2019,2998,Paras Traders ,19008.0,Invoice,4,227
1920-000071,09/07/2019,2998,Paras Traders ,-39706.0,Receipt,1,227
1920-000117,17/07/2019,2998,Paras Traders ,64627.2,Invoice,4,227
1920-000136,19/07/2019,2998,Paras Traders ,-50000.0,Receipt,1,227
CCN1920-000075,19/07/2019,2998,Paras Traders ,-305.0,CrNote,4,227
CCN1920-000091,23/07/2019,2998,Paras Traders ,-37035.0,CrNote,4,227
CCN1920-000021,25/07/2019,2998,Paras Traders ,-7432.0,CrNote,4,227
1920-000268,07/08/2019,2998,Paras Traders ,-22802.0,Receipt,1,227
1920-000308,08/08/2019,2998,Paras Traders ,116265.6,Invoice,4,227
1920-000338,24/08/2019,2998,Paras Traders ,112780.8,Invoice,4,227
1920-000419,30/08/2019,2998,Paras Traders ,-35000.0,Receipt,1,227
CCN1920-000076,30/08/2019,2998,Paras Traders ,-6106.0,CrNote,4,227
1920-000476,06/09/2019,2998,Paras Traders ,-85000.0,Receipt,1,227
1920-000488,07/09/2019,2998,Paras Traders ,-21728.0,Receipt,1,227
CCN1920-000085,07/09/2019,2998,Paras Traders ,-34229.0,CrNote,4,227
1920-000530,13/09/2019,2998,Paras Traders ,137575.69,Invoice,4,227
1920-000565,18/09/2019,2998,Paras Traders ,37454.4,Invoice,4,227
1920-000581,19/09/2019,2998,Paras Traders ,-84400.0,Receipt,1,227
1920-000636,28/09/2019,2998,Paras Traders ,93369.6,Invoice,4,227
1920-000725,08/10/2019,2998,Paras Traders ,-21509.0,Receipt,1,227
1920-000887,23/10/2019,2998,Paras Traders ,-150000.0,Receipt,1,227
1920-000900,25/10/2019,2998,Paras Traders ,91555.2,Invoice,4,227
1920-000988,04/11/2019,2998,Paras Traders ,255696.0,Invoice,4,227
1920-001017,04/11/2019,2998,Paras Traders ,-100000.0,Receipt,1,227
CCN1920-000221,04/11/2019,2998,Paras Traders ,-18140.0,CrNote,4,227
CCN1920-000222,04/11/2019,2998,Paras Traders ,-23069.0,CrNote,4,227
CDN1920-000067,05/11/2019,2998,Paras Traders ,51888.0,DrNote,4,227
1920-001026,07/11/2019,2998,Paras Traders ,166284.0,Invoice,4,227
CDN1920-000071,07/11/2019,2998,Paras Traders ,7243.0,DrNote,4,227
1920-001077,08/11/2019,2998,Paras Traders ,-145000.0,Receipt,1,227
1920-001043,09/11/2019,2998,Paras Traders ,307296.0,Invoice,4,227
CCN1920-000244,09/11/2019,2998,Paras Traders ,-53292.0,CrNote,4,227
1920-001098,14/11/2019,2998,Paras Traders ,102427.2,Invoice,4,227
1920-001138,14/11/2019,2998,Paras Traders ,-160000.0,Receipt,1,227
1920-001178,18/11/2019,2998,Paras Traders ,-150000.0,Receipt,1,227
1920-001158,19/11/2019,2998,Paras Traders ,188929.92,Invoice,4,227
CCN1920-000269,23/11/2019,2998,Paras Traders ,-17780.0,CrNote,4,227
1920-001225,26/11/2019,2998,Paras Traders ,82396.8,Invoice,4,227
1920-001226,26/11/2019,2998,Paras Traders ,20808.0,Invoice,4,227
1920-001219,27/11/2019,2998,Paras Traders ,41616.0,Invoice,4,227
1920-001220,27/11/2019,2998,Paras Traders ,20808.0,Invoice,4,227
1920-001231,27/11/2019,2998,Paras Traders ,-270000.0,Receipt,1,227
1920-001264,29/11/2019,2998,Paras Traders ,25344.0,Invoice,4,227
1920-001265,29/11/2019,2998,Paras Traders ,31212.0,Invoice,4,227
1920-001272,30/11/2019,2998,Paras Traders ,-376000.0,Receipt,1,227
1920-001276,30/11/2019,2998,Paras Traders ,268025.75,Invoice,4,227
1920-001297,02/12/2019,2998,Paras Traders ,19008.0,Invoice,4,227
1920-001334,05/12/2019,2998,Paras Traders ,6720.96,Invoice,4,227
CCN1920-000295,05/12/2019,2998,Paras Traders ,-67740.0,CrNote,4,227
1920-001363,07/12/2019,2998,Paras Traders ,-200000.0,Receipt,1,227
1920-001368,07/12/2019,2998,Paras Traders ,221148.0,Invoice,4,227
1920-001386,10/12/2019,2998,Paras Traders ,33105.6,Invoice,4,227
1920-001449,16/12/2019,2998,Paras Traders ,164438.4,Invoice,4,227
1920-001491,18/12/2019,2998,Paras Traders ,-300000.0,Receipt,1,227
1920-001500,20/12/2019,2998,Paras Traders ,168242.4,Invoice,4,227
1920-001501,20/12/2019,2998,Paras Traders ,12484.8,Invoice,4,227
CCN1920-000341,20/12/2019,2998,Paras Traders ,-47159.0,CrNote,4,227
1920-001513,21/12/2019,2998,Paras Traders ,99878.4,Invoice,4,227
1920-001528,23/12/2019,2998,Paras Traders ,188342.4,Invoice,4,227
1920-001542,24/12/2019,2998,Paras Traders ,-200000.0,Receipt,1,227
1920-001569,27/12/2019,2998,Paras Traders ,24969.6,Invoice,4,227
1920-001570,27/12/2019,2998,Paras Traders ,86436.0,Invoice,4,227
1920-001578,28/12/2019,2998,Paras Traders ,220046.4,Invoice,4,227
1920-001621,31/12/2019,2998,Paras Traders ,99878.4,Invoice,4,227
1920-001630,31/12/2019,2998,Paras Traders ,-400000.0,Receipt,1,227
1920-001666,04/01/2020,2998,Paras Traders ,85581.6,Invoice,4,227
1920-001667,04/01/2020,2998,Paras Traders ,28512.0,Invoice,4,227
1920-001680,07/01/2020,2998,Paras Traders ,166390.56,Invoice,4,227
1920-001729,07/01/2020,2998,Paras Traders ,-200000.0,Receipt,1,227
1920-001692,08/01/2020,2998,Paras Traders ,52020.0,Invoice,4,227
CCN1920-000364,08/01/2020,2998,Paras Traders ,-68530.0,CrNote,4,227
1920-001735,09/01/2020,2998,Paras Traders ,-200000.0,Receipt,1,227
1920-000001,11/01/2020,2998,Paras Traders ,-14256.0,Invoice Return,3,227
1920-001721,11/01/2020,2998,Paras Traders ,101532.96,Invoice,4,227
1920-001816,15/01/2020,2998,Paras Traders ,-200000.0,Receipt,1,227
1920-001786,17/01/2020,2998,Paras Traders ,104040.0,Invoice,4,227
1920-001816,20/01/2020,2998,Paras Traders ,223450.56,Invoice,4,227
1920-001892,22/01/2020,2998,Paras Traders ,-150000.0,Receipt,1,227
1920-001867,24/01/2020,2998,Paras Traders ,96897.6,Invoice,4,227
1920-001960,28/01/2020,2998,Paras Traders ,-200000.0,Receipt,1,227
CCN1920-000422,29/01/2020,2998,Paras Traders ,-49267.0,CrNote,4,227
1920-001946,30/01/2020,2998,Paras Traders ,84829.92,Invoice,4,227
1920-001947,30/01/2020,2998,Paras Traders ,4561.92,Invoice,4,227
1920-001997,31/01/2020,2998,Paras Traders ,-185000.0,Receipt,1,227
CCN1920-000434,31/01/2020,2998,Paras Traders ,-21387.0,CrNote,4,227
1920-001973,01/02/2020,2998,Paras Traders ,103428.0,Invoice,4,227
1920-001975,01/02/2020,2998,Paras Traders ,205052.4,Invoice,4,227
1920-002058,04/02/2020,2998,Paras Traders ,-100000.0,Receipt,1,227
1920-002039,07/02/2020,2998,Paras Traders ,4161.6,Invoice,4,227
1920-002040,07/02/2020,2998,Paras Traders ,102999.6,Invoice,4,227
1920-002041,07/02/2020,2998,Paras Traders ,18201.6,Invoice,4,227
1920-002044,07/02/2020,2998,Paras Traders ,272357.28,Invoice,4,227
CCN1920-000451,08/02/2020,2998,Paras Traders ,-67348.0,CrNote,4,227
1920-002115,12/02/2020,2998,Paras Traders ,-233000.0,Receipt,1,227
1920-002120,14/02/2020,2998,Paras Traders ,77925.6,Invoice,4,227
1920-002121,14/02/2020,2998,Paras Traders ,61617.6,Invoice,4,227
CCN1920-000469,14/02/2020,2998,Paras Traders ,-1112.0,CrNote,4,227
1920-002170,17/02/2020,2998,Paras Traders ,-150000.0,Receipt,1,227
CCN1920-000475,17/02/2020,2998,Paras Traders ,-44605.0,CrNote,4,227
1920-002157,20/02/2020,2998,Paras Traders ,62424.0,Invoice,4,227
1920-002178,21/02/2020,2998,Paras Traders ,139964.4,Invoice,4,227
1920-002302,25/02/2020,2998,Paras Traders ,-251000.0,Receipt,1,227
1920-002197,26/02/2020,2998,Paras Traders ,315050.4,Invoice,4,227
1920-002205,27/02/2020,2998,Paras Traders ,43797.6,Invoice,4,227
CCN1920-000505,29/02/2020,2998,Paras Traders ,-43079.0,CrNote,4,227
1920-002249,04/03/2020,2998,Paras Traders ,83232.0,Invoice,4,227
1920-002278,07/03/2020,2998,Paras Traders ,99878.4,Invoice,4,227
1920-002279,07/03/2020,2998,Paras Traders ,89463.6,Invoice,4,227
1920-002438,11/03/2020,2998,Paras Traders ,-400000.0,Receipt,1,227
CCN1920-000532,12/03/2020,2998,Paras Traders ,-69902.0,CrNote,4,227
1920-002335,13/03/2020,2998,Paras Traders ,70440.6,Invoice,4,227
1920-002340,14/03/2020,2998,Paras Traders ,225669.6,Invoice,4,227
1920-002487,16/03/2020,2998,Paras Traders ,-230000.0,Receipt,1,227
1920-002391,19/03/2020,2998,Paras Traders ,16646.4,Invoice,4,227
1920-002392,19/03/2020,2998,Paras Traders ,26440.0,Invoice,4,227
1920-002557,20/03/2020,2998,Paras Traders ,-240000.0,Receipt,1,227
1920-002416,21/03/2020,2998,Paras Traders ,223344.0,Invoice,4,227
CCN1920-000575,21/03/2020,2998,Paras Traders ,-46527.0,CrNote,4,227
CCN1920-000586,22/03/2020,2998,Paras Traders ,-40000.0,CrNote,4,227
1920-002421,31/03/2020,2998,Paras Traders ,41616.0,Invoice,4,227
1920-002587,01/04/2020,2998,Paras Traders ,-85000.0,Receipt,1,227
1920-002435,04/04/2020,2998,Paras Traders ,99878.4,Invoice,4,227
1920-002446,06/04/2020,2998,Paras Traders ,178538.4,Invoice,4,227
1920-002616,07/04/2020,2998,Paras Traders ,-300000.0,Receipt,1,227
