Transaction Date,Supplier Title,Supplier Category,Project Title,Currency Title,Type Title,Godown Title,Category Title,Class Title,Brand Title,Item Title,Unit Title,Item Description,Quantity,Rate,Gross Amount,SalesTax Amount,Net Amount
6/24/2020,Habib ADM Limited,RAW MATERIAL,None,PAK Rupee,maltoseSyrup,Factory Warehouse,glucose & sugar,mingalz,raw material,Maltose Syrup,kg,high maltose syrup 600kg,600.0,85.0,51000.0,8670.0,59670.0
6/24/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Pure,kg,garlic powder 11kg,10.0,500.0,5000.0,0.0,5000.0
6/25/2020,F&A International,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Funchies MC2 Carton (dimension 20.5/8 x 16.5/8 x 14.75 inch),pcs,funchies mc2 ctn 222pcs,222.0,99.5,22089.0,3755.13,25844.13
6/26/2020,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 1200pcs,1200.0,89.0,106800.0,18156.0,124956.0
6/27/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,label,soup & ckp,packing material,chicken powder 1kg bucket label,pcs,c.p 1kg label 3350pcs,3350.0,4.06,13601.0,0.0,13601.0
6/27/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 40 bags,800.0,1425.0,1140000.0,0.0,1140000.0
6/27/2020,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 800 pcs,800.0,89.0,71200.0,12104.0,83304.0
6/29/2020,Marjan food,RAW MATERIAL,None,PAK Rupee,cornFlour,Factory Warehouse,flour,mingalz,raw material,Corn Flour MMFS2,kg,30bags corn flour,1500.0,42.0,63000.0,0.0,63000.0
6/29/2020,A one Packages Cartons,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,cartons,soup & ckp,packing material,Dashi MC1 1kg cracker Carton (dimension 410x325x355 mm),pcs,dashi cracker 1kg ctn 1306 pcs,1306.0,88.0,114928.0,19537.76,134465.76
6/29/2020,Rafhan Maize Products Co. Ltd. (OST),RAW MATERIAL,None,PAK Rupee,glucose,Factory Warehouse,glucose & sugar,whipCream,raw material,VERSASWEET LD 110040 glucose,kg,bioligo 60 ctn,1500.0,97.02,145530.0,0.0,145530.0
6/30/2020,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 1kg bucket,pcs,1kg plastic bucket 3000 pcs,3000.0,36.0,108000.0,0.0,108000.0
6/30/2020,ECOLEX SDN. BHD. | AMIN TECH,International Supplier,None,US Dollar,PGMS,Factory Warehouse,emulsifier,cakegel,raw material,EKOLITE PG 95 S GLYCOL ESTER BEADS,kg,pg 95s 0.5mtons,500.0,4.0,2000.0,0.0,2000.0
6/30/2020,ECOLEX SDN. BHD. | AMIN TECH,International Supplier,None,US Dollar,PGE,Factory Warehouse,emulsifier,cakegel,raw material,EKOLITE PE 03 P POLYGLYCEROL ,kg,pe 03p 3ton ,3000.0,3.4,10200.0,0.0,10200.0
6/30/2020,Vendor cash partys,SERVICES,None,PAK Rupee,powderOnion,Factory Warehouse,vegetable powder,seasoning,raw material,onion powder,kg,onion powder 05 kg,5.0,550.0,2750.0,0.0,2750.0
7/1/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,label,soup & ckp,packing material,chicken powder 1kg bucket label,pcs,cp 1kg bucket steacker 3030 pcs,3030.0,4.06,12301.8,0.0,12301.8
7/1/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderRedChilli,Factory Warehouse,vegetable powder,seasoning,raw material,red chilli,kg,red chilli 05 kg,5.0,1180.0,5900.0,0.0,5900.0
7/1/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 02 kg,2.0,900.0,1800.0,0.0,1800.0
7/1/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 10 kg,10.0,990.0,9900.0,0.0,9900.0
7/1/2020,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 75 bags ,3750.0,9.5,35625.0,0.0,35625.0
7/1/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderWhitePepper,Factory Warehouse,vegetable powder,seasoning,raw material,white pepper,kg,white paper 02 kg,2.0,1000.0,2000.0,0.0,2000.0
7/1/2020,Vendor cash partys,SERVICES,None,PAK Rupee,powderOnion,Factory Warehouse,vegetable powder,seasoning,raw material,onion powder,kg,onion powder 25 kg,25.0,550.0,13750.0,0.0,13750.0
7/2/2020,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 200 bags,10000.0,9.5,95000.0,0.0,95000.0
7/2/2020,shafiq iqbal jodia egypt starch,RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch Egypt,kg,corn starch egypt 732 bags,18300.0,93.2,1705560.0,0.0,1705560.0
7/3/2020,Deluxe packages,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,purple 330gm box,pcs,mingalz purple 330gm 4110pcs,4110.0,28.99,119148.9,20255.31,139404.21
7/3/2020,Deluxe packages,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,yellow 330gm box,pcs,mingalz yellow 330gm 4135pcs,4135.0,28.99,119873.65,20378.52,140252.17
7/3/2020,Deluxe packages,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,green 330gm box,pcs,mingalz green 330gm 4085pcs,4085.0,28.99,118424.15,20132.11,138556.26
7/4/2020,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,DMG,Factory Warehouse,emulsifier,cakegel,raw material,DISTILLED MONOGLYCERIDE (DMG),kg,dmg 50 bags,1000.0,320.0,320000.0,0.0,320000.0
7/4/2020,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 100 bags,5000.0,9.5,47500.0,0.0,47500.0
7/4/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,riceflour,Factory Warehouse,flour,mingalz,raw material,Rice Flour,kg,rice powder 3980 kg,3980.0,61.0,242780.0,0.0,242780.0
7/4/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg,stearic acid 10 ctn,250.0,350.0,87500.0,0.0,87500.0
7/4/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,sodium citrate,Factory Warehouse,foodChem,seasoning,raw material,Sodium citrate,kg,sodium citrate 01 kg,1.0,180.0,180.0,0.0,180.0
7/8/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100gm display box 2800 pcs,4200.0,17.75,74550.0,0.0,74550.0
7/8/2020,S.K Plastic,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,bag,soup & ckp,packing material,26x32 inches transparent ldpe..liner for 25kgbag ,kg,crk 12 kg plastic bags 25 kg,35.0,290.0,10150.0,0.0,10150.0
7/8/2020,S.K Plastic,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,bag,cracker,packing material,18x24 inches transparent ldpe ..slanty 5kg,kg,slanty 10 kg plastic bags 10 kg,10.0,290.0,2900.0,0.0,2900.0
7/8/2020,Vendor cash partys,SERVICES,None,PAK Rupee,DaalMashGrind,Factory Warehouse,flour,cracker,raw material,Daal mash grinded,kg,daal mash 15 kg,15.0,180.0,2700.0,0.0,2700.0
7/9/2020,Deluxe packages,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,purple 150gm box,pcs,mingalz choco balls purple color 4560pcs,4560.0,23.0,104880.0,17829.6,122709.6
7/9/2020,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sugar pharma grade 200bags,10000.0,82.0,820000.0,0.0,820000.0
7/9/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 50 bags,1000.0,1350.0,1350000.0,0.0,1350000.0
7/9/2020,Artotech Pvt ltd,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,c.p display box 20900pcs ,20900.0,19.0,397100.0,67507.0,464607.0
7/9/2020,Vendor cash partys,SERVICES,None,PAK Rupee,soup & ckp,Factory Warehouse,bag,soup & ckp,packing material,26x32 inches transparent ldpe..liner for 25kgbag ,kg,cracker 12 kg plastic bags 25 kg,25.0,310.0,7750.0,0.0,7750.0
7/9/2020,Deluxe packages,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,displayBox,mingalz,packing material,green 150gm box,pcs,mingalz choco balls green color 4555pcs,4555.0,23.0,104765.0,17810.05,122575.05
7/10/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i+g 30 ctn,300.0,3200.0,960000.0,0.0,960000.0
7/10/2020,Far Eastern Impex (pvt),RAW MATERIAL,None,PAK Rupee,CocoaPowder,Factory Warehouse,milkAndProteins,chocolate,raw material,Cocoa Powder,kg,jb cocoa 500kg,500.0,500.0,250000.0,42500.0,292500.0
7/13/2020,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaSoft,Factory Warehouse,flour,cracker,raw material,soft Maida,kg,soft maida 20 bags,1000.0,53.5,53500.0,0.0,53500.0
7/14/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 05 bags,125.0,168.0,21000.0,0.0,21000.0
7/14/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,dextrose 10 bags,250.0,180.0,45000.0,0.0,45000.0
7/14/2020,Live Choice,RAW MATERIAL,None,PAK Rupee,cookingOil,Factory Warehouse,Fat,crackers,raw material,COOKING OIL ,kg,cooking oil 20 can,320.0,188.0,60160.0,0.0,60160.0
7/14/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappa masala 200 kg,200.0,290.0,58000.0,0.0,58000.0
7/15/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i + g 30 ctn,300.0,3150.0,945000.0,0.0,945000.0
7/15/2020,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,hard maida 60 bags,3000.0,53.5,160500.0,0.0,160500.0
7/15/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,cp 100 gm display box 2800 pcs,4000.0,17.75,71000.0,0.0,71000.0
7/15/2020,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,lime,Factory Warehouse,Flavors,seasoning,raw material,Lime Flavor k-0308797,kg,lime flavor ,20.0,1000.0,20000.0,0.0,20000.0
7/16/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitol 04 drums,1160.0,149.0,172840.0,0.0,172840.0
7/16/2020,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20 kg plastic bucket ,400.0,300.0,120000.0,0.0,120000.0
7/17/2020,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,DMG,Factory Warehouse,emulsifier,cakegel,raw material,DISTILLED MONOGLYCERIDE (DMG),kg,dmg 50 bags,1000.0,320.0,320000.0,0.0,320000.0
7/17/2020,Gul Foods kareemabad Farhan,RAW MATERIAL,None,PAK Rupee,dipChocolate,Factory Warehouse,partiallyFinished,mingalz,raw material,dipChocolate,kg,dip chocolate 46 ctn,910.0,250.0,227500.0,0.0,227500.0
7/17/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,maltodexterin,Factory Warehouse,glucose & sugar,seasoning,raw material,maltodextrin tyte&lyle,kg,maltodextrain 02 bags,50.0,138.0,6900.0,0.0,6900.0
7/18/2020,Foodlink,RAW MATERIAL,None,PAK Rupee,green,Factory Warehouse,food color,cracker,raw material,APPLE GREEN 104,kg,apple green 10 kg,10.0,2265.0,22650.0,3850.5,26500.5
7/18/2020,Foodlink,RAW MATERIAL,None,PAK Rupee,red,Factory Warehouse,food color,cracker,raw material,PONCEAU 4R RED,kg,ponceau 4r red 10 kg,10.0,5555.56,55555.55,9444.44,64999.99
7/18/2020,Foodlink,RAW MATERIAL,None,PAK Rupee,yellow,Factory Warehouse,food color,cracker,raw material,SUNSET YELLOW ,kg,sunset yellow 25 kg,25.0,1800.0,45000.0,0.0,45000.0
7/20/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGarlic,Factory Warehouse,vegetable powder,seasoning,raw material,Garlic Powder Local,kg,garlic powder 10 kg,10.0,500.0,5000.0,0.0,5000.0
7/20/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i-g 20 ctn,200.0,3150.0,630000.0,0.0,630000.0
7/20/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 25 bags,500.0,1350.0,675000.0,0.0,675000.0
7/20/2020,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,mango,Factory Warehouse,Flavors,seasoning,raw material,Green Mango Flavor D-1510211,kg,green mango flavor 10 kg,10.0,5300.0,53000.0,0.0,53000.0
7/21/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,c.p 100gm 1322pcs,1322.0,17.75,23465.5,0.0,23465.5
7/22/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,white,Factory Warehouse,food color,cracker,raw material,TITANIUM DIOXIDE,kg,taitanium di oxide 19 bags,475.0,500.0,237500.0,0.0,237500.0
7/22/2020,nadeem chemical jodia ,RAW MATERIAL,None,PAK Rupee,acid sodium di acetate,Factory Warehouse,foodChem,seasoning,raw material,Sodium di Acetate,kg,sodium di acitate 01 bags,25.0,285.0,7125.0,0.0,7125.0
7/22/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,pg 04 drums,860.0,300.0,258000.0,0.0,258000.0
7/22/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,displayBox,cracker,packing material,cracker gol gapay 110gm box,pcs,gol gappay 110gm display box 2200 pcs,2050.0,11.18,22919.0,0.0,22919.0
7/23/2020,Thermopore Packages,PACKING MATERIAL,None,PAK Rupee,whipcream,Factory Warehouse,cartons,whipCream,packing material,Ice box,pcs,ice box 176 pcs,176.0,180.0,31680.0,0.0,31680.0
7/24/2020,Flavor M.A.J Flavor,RAW MATERIAL,None,PAK Rupee,DMG,Factory Warehouse,emulsifier,cakegel,raw material,DISTILLED MONOGLYCERIDE (DMG),kg,dmg 50 bags,1000.0,320.0,320000.0,0.0,320000.0
7/24/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,i-g 20 ctn,200.0,3150.0,630000.0,0.0,630000.0
7/24/2020,Mirpurkhas Sugar Mills ltd,RAW MATERIAL,None,PAK Rupee,sugar,Factory Warehouse,glucose & sugar,others,raw material,sugar refined pharma grade,kg,sugar pharma grade 200bags,10000.0,82.0,820000.0,0.0,820000.0
7/24/2020,Brother Enterprise,RAW MATERIAL,None,PAK Rupee,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,yeast extract 13 bags,260.0,1350.0,351000.0,0.0,351000.0
7/28/2020,ANGEL YEAST EXTRACT CO. LTD,International Supplier,None,US Dollar,iplusG,Factory Warehouse,foodChem,seasoning,raw material,I+G,kg,I+G 3000KG,3000.0,11.76,35280.0,0.0,35280.0
7/28/2020,ANGEL YEAST EXTRACT CO. LTD,International Supplier,None,US Dollar,yeastExtract,Factory Warehouse,milkAndProteins,seasoning,raw material,INACTIVE DRIED YEAST,kg,KA66 5600KG,5600.0,3.7,20720.0,0.0,20720.0
7/28/2020,International Flavor & Fragrances Turkey,International Supplier,None,US Dollar,chickenIFF,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor IFF,kg,IFF FLAVOR 1TON,1000.0,17.75,17750.0,0.0,17750.0
7/28/2020,Hussain Can,PACKING MATERIAL,None,PAK Rupee,cakegel,Factory Warehouse,bucket,cakegel,packing material,Plastic 18kg bucket,pcs,20 kg plastic bucket 400 pcs,400.0,300.0,120000.0,0.0,120000.0
7/28/2020,SHANDONG HEAD CO. LTD,International Supplier,None,PAK Rupee,hpmc,Factory Warehouse,foodChem,whipCream,raw material,HPMC 55HD15,kg,HPMC 55HD15 1TON,1000.0,9.2,9200.0,0.0,9200.0
7/29/2020,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 100gm roll (new),kg,chicken powder 100gm roll 1260.81kg,1260.81,490.0,617796.9,105025.47,722822.37
7/29/2020,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,filmFlexiblePackaging,soup & ckp,packing material,chicken powder 18gm roll (new),kg,18gm roll KG 1068.12kg,1068.12,480.0,512697.6,87158.59,599856.19
7/30/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,cracker,Factory Warehouse,displayBox,cracker,packing material,cracker gol gapay 110gm box,pcs,gol gappay 110gm box 5027 pcs,5027.0,11.1,55799.7,0.0,55799.7
7/30/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappay masala 200kg,200.0,290.0,58000.0,0.0,58000.0
7/31/2020,International Flavor & Fragrances Turkey,International Supplier,None,US Dollar,chickenIFF,Factory Warehouse,Flavors,seasoning,raw material,Chicken Flavor IFF,kg,iff flavor SC908799 ,200.0,17.25,3450.0,0.0,3450.0
8/4/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 04 bags,100.0,168.0,16800.0,0.0,16800.0
8/4/2020,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 50 bags,2500.0,93.02,232537.5,0.0,232537.5
8/4/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,dextrose 01 bag,25.0,180.0,4500.0,0.0,4500.0
8/5/2020,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 50 bags,2500.0,93.02,232537.5,0.0,232537.5
8/5/2020,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 50 bags,2500.0,9.5,23750.0,0.0,23750.0
8/5/2020,Qureshi Flour Mills,RAW MATERIAL,None,PAK Rupee,maidaHard,Factory Warehouse,flour,mingalz,raw material,Hard Maida,kg,hard maida 60 bags,3000.0,59.0,177000.0,0.0,177000.0
8/5/2020,Chemicalwala Corp. Jodia,RAW MATERIAL,None,PAK Rupee,sorbitol,Factory Warehouse,glucose & sugar,cakegel,raw material,Sorbitol,kg,sorbitole 04 05 drums,1500.0,161.67,242500.0,0.0,242500.0
8/5/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappay masala 125kg,125.0,290.0,36250.0,0.0,36250.0
8/8/2020,Khizer Printers,PACKING MATERIAL,None,PAK Rupee,soup & ckp,Factory Warehouse,displayBox,soup & ckp,packing material,Display Box Chicken powder 100gm (150x165x130mm),pcs,c.p display box 6200pcs,6200.0,17.75,110050.0,0.0,110050.0
8/10/2020,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,yellow 12gm roll ,kg,mingalz Yellow 1076kg  ,1076.0,475.0,511100.0,86887.0,597987.0
8/10/2020,Atif Riaz (Rafhan Corn Starch),RAW MATERIAL,None,PAK Rupee,starchCorn,Factory Warehouse,flour,cracker,raw material,corn starch rafhan 034010,kg,rafhan starch 300 bags,15000.0,93.02,1395225.0,0.0,1395225.0
8/10/2020,Hub Salt Refinery,RAW MATERIAL,None,PAK Rupee,salt,Factory Warehouse,foodChem,seasoning,raw material,salt,kg,salt 250 bags,12500.0,9.5,118750.0,0.0,118750.0
8/10/2020,Khamissa International,RAW MATERIAL,None,PAK Rupee,dsp,Factory Warehouse,foodChem,whipCream,raw material,dsp,kg,dsp 02 bags,50.0,500.0,25000.0,0.0,25000.0
8/10/2020,Marjan food,RAW MATERIAL,None,PAK Rupee,cornFlour,Factory Warehouse,flour,mingalz,raw material,Corn Flour MMFS2,kg,corn flour 25 bags,1250.0,40.0,50000.0,0.0,50000.0
8/10/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,PropyleneGlycolLiquid,Factory Warehouse,glucose & sugar,cakegel,raw material,Propylene glycol PG,kg,pg 6drum ,1290.0,300.0,387000.0,0.0,387000.0
8/10/2020,Speciality Printers,PACKING MATERIAL,None,PAK Rupee,mingalz,Factory Warehouse,filmFlexiblePackaging,mingalz,packing material,green 12gm roll ,kg,mingalz Green 1016.90kg,1016.9,475.0,483027.5,82114.68,565142.18
8/10/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,potassium hydroxide,Factory Warehouse,foodChem,cakegel,raw material,KOH potassium hydroxide ,kg,potassiun hydroxide 25kg,25.0,550.0,13750.0,0.0,13750.0
8/11/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,acid citric,Factory Warehouse,foodChem,seasoning,raw material,CITRIC ACID,kg,citric acid 03 bags,75.0,168.0,12600.0,0.0,12600.0
8/11/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,dextroseAnhydrouse,Factory Warehouse,glucose & sugar,seasoning,raw material,dextroseAnhydrouse,kg,citric acid 03 bags,200.0,140.0,28000.0,0.0,28000.0
8/11/2020,Khamissa International,RAW MATERIAL,None,PAK Rupee,proteinSodiumCaseinate,Factory Warehouse,milkAndProteins,whipCream,raw material,sodium Cassienate,kg,cassinate 03 bags,60.0,3400.0,204000.0,0.0,204000.0
8/11/2020,Thermopore Packages,PACKING MATERIAL,None,PAK Rupee,whipcream,Factory Warehouse,cartons,whipCream,packing material,Ice box,pcs,ice box 54 pcs,54.0,180.0,9720.0,0.0,9720.0
8/11/2020,CENTER OF CHEMICAL,RAW MATERIAL,None,PAK Rupee,stearic acid,Factory Warehouse,foodChem,cakegel,raw material,Stearic Acid,kg,stearic acid 04 ctn,100.0,350.0,35000.0,0.0,35000.0
8/11/2020,Unity Foods Limited,RAW MATERIAL,None,PAK Rupee,HPKO,Factory Warehouse,Fat,whipCream,raw material,HPKO (wilcote 380),kg,fat wilkot 380 50 ctn,1000.0,200.85,200850.0,34144.5,234994.5
8/11/2020,Ahmed Impex,GENERAL & CONSUMABLE,None,PAK Rupee,glycerin,Factory Warehouse,glucose & sugar,cakegel,raw material,Glycerin,kg,glycerin 05 drums,1250.0,150.0,187500.0,0.0,187500.0
8/12/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,zeera whole,Factory Warehouse,dehydratedVegetables,raita,raw material,zeera whole,kg,zeera 25kg,25.0,554.4,13860.0,0.0,13860.0
8/12/2020,ANAS TRADERS JODIA,RAW MATERIAL,None,PAK Rupee,powderGolGappayMasala,Factory Warehouse,partiallyFinished,golgappay,raw material,powderGolGappayMasala,kg,gol gappay masala 75kg,75.0,290.0,21750.0,0.0,21750.0
8/12/2020,B.A Enterprise ,RAW MATERIAL,None,PAK Rupee,limeCrystal,Factory Warehouse,Flavors,seasoning,raw material,Lime Flavor cystal ,kg,lime flavor powder 05 kg,5.0,3400.0,17000.0,2890.0,19890.0
